step,hour,action,action_description,pv_power_kw,load_kw,grid_import_kw,grid_export_kw,battery_charge_kw,battery_discharge_kw,soc,soh,battery_temp_k,grid_price,cost_grid_import,revenue_grid_export,soc_penalty,thermal_penalty,reward,td_error,cumulative_cost,cumulative_revenue
10,10,1,PV -> Load; excess PV -> Grid (sell),0.10523185681127746,1.6414800866517025,1.536248229840425,0.0,0.0,0.0,0.1,1.0,300.8780449239041,0.14248170459649723,0.2188872664710152,0.0,0.0,0.0,-0.2188872664710152,0.22196796037673408,1.5236039966898947,0.0
11,11,2,Battery -> Load; Grid supplements if needed,0.11722653629029267,1.4817264177768465,1.4817264177768465,0.0,0.0,0.0,0.1,1.0,300.8780449239041,0.24063376334415232,0.35655340415609227,0.0,0.0,0.0,-0.35655340415609227,0.3556179962726303,1.880157400845987,0.0
12,12,3,Grid -> Load; Grid -> Battery (arbitrage),0.08571878268920424,2.4166204813146575,4.4166204813146575,0.0,2.0,0.0,0.196,1.0,301.07163386286277,0.2377641169450106,1.0501138686210272,0.0,0.0,0.0,-1.0501138686210272,1.0552640936687596,2.9302712694670143,0.0
13,13,2,Battery -> Load; Grid supplements if needed,0.12287266260933362,2.446496292391213,0.6416962923912131,0.0,0.0,1.8047999999999997,0.1,1.0,301.24367063949876,0.24080317578852348,0.15452250509952503,0.0,0.0,0.0,-0.15452250509952503,0.1471377103388451,3.0847937745665392,0.0
14,14,0,PV -> Load; excess PV -> Battery,0.11872033060179682,1.3802061686363025,1.2614858380345058,0.0,0.0,0.0,0.1,1.0,301.24367063949876,0.1421275414244134,0.17929188070156005,0.0,0.0,0.0,-0.17929188070156005,0.17957347352390407,3.2640856552680995,0.0
15,15,1,PV -> Load; excess PV -> Grid (sell),0.0306683208453289,1.503984622386081,1.4733163015407522,0.0,0.0,0.0,0.1,1.0,301.24367063949876,0.14053256034884412,0.20704891205921158,0.0,0.0,0.0,-0.20704891205921158,0.21263078365145674,3.471134567327311,0.0
16,16,1,PV -> Load; excess PV -> Grid (sell),0.03769795499488382,1.407574842044918,1.369876887050034,0.0,0.0,0.0,0.1,1.0,301.24367063949876,0.13765229270615878,0.18856669422761288,0.0,0.0,0.0,-0.18856669422761288,0.18152274326161633,3.659701261554924,0.0
17,17,1,PV -> Load; excess PV -> Grid (sell),0.07870839479204703,1.5878313780813063,1.5091229832892592,0.0,0.0,0.0,0.1,1.0,301.24367063949876,0.2407869869990193,0.36337717615719206,0.0,0.0,0.0,-0.36337717615719206,0.37074544259108805,4.023078437712116,0.0
18,18,3,Grid -> Load; Grid -> Battery (arbitrage),0.058208273426280335,5.446079713801188,7.446079713801188,0.0,2.0,0.0,0.196,0.99999712,301.43725957845743,0.2410710051141639,1.7950339207662382,0.0,0.0,0.0,-1.7950339207662382,1.7921027558433553,5.818112358478355,0.0
19,19,0,PV -> Load; excess PV -> Battery,0.03871959616263759,5.446906440409096,5.408186844246458,0.0,0.0,0.0,0.196,0.99999712,301.43725957845743,0.24247286212792932,1.3113385430470526,0.0,0.0,0.0,-1.3113385430470526,1.3081969966708378,7.1294509015254075,0.0
20,20,1,PV -> Load; excess PV -> Grid (sell),0.023068944457855043,5.730587950630299,5.7075190061724435,0.0,0.0,0.0,0.196,0.99999712,301.43725957845743,0.14216610326797763,0.8114157364354566,0.0,0.0,0.0,-0.8114157364354566,0.8107017258776078,7.940866637960864,0.0
21,21,2,Battery -> Load; Grid supplements if needed,0.0,1.3911420716171916,0.0,0.0,0.0,1.3911420716171916,0.12200286818521826,0.99999712,301.5374121795893,0.07727522746109698,0.0,0.0,0.0,0.0,0.0,0.000241234955955745,7.940866637960864,0.0
22,22,2,Battery -> Load; Grid supplements if needed,0.0,1.2648126168081804,0.8511598862493723,0.0,0.0,0.4136527305588081,0.1,0.99999712,301.54644940101275,0.07850668593139112,0.06682174186717807,0.0,0.0,0.0,-0.06682174186717807,0.06706225311826594,8.007688379828043,0.0
23,23,2,Battery -> Load; Grid supplements if needed,0.0,1.554932278861117,1.554932278861117,0.0,0.0,0.0,0.1,0.99999712,301.54644940101275,0.08181713938386,0.12722011099204308,0.0,0.0,0.0,-0.12722011099204308,0.12853092738314573,8.134908490820086,0.0
